x,y,t0,t1,Nx,Ny
3.1082640634,2.9874977448,0.1554132032,0.1563842022,3.1276840437,3.0054039502
3.1276840437,3.0054039502,0.1563842022,0.1568860409,3.1377208181,3.0146546690
3.1377208181,3.0146546690,0.1568860409,0.1571401866,3.1428037312,3.0193385400
3.1428037312,3.0193385400,0.1571401866,0.1573699882,3.1473997633,3.0235731975
3.1473997633,3.0235731975,0.1573699882,0.1577063384,3.1541267690,3.0297703230
3.1541267690,3.0297703230,0.1577063384,0.1584422490,3.1688449791,3.0433252478
3.1688449791,3.0433252478,0.1584422490,0.1586858618,3.1737172361,3.0478112225
3.1737172361,3.0478112225,0.1586858618,0.1591501864,3.1830037281,3.0563598190
3.1830037281,3.0563598190,0.1591501864,0.1600523325,3.2010466504,3.0729629047
3.2010466504,3.0729629047,0.1600523325,0.1602201966,3.2044039313,3.0760513743
3.2044039313,3.0760513743,0.1602201966,0.1603064841,3.2061296828,3.0776388385
3.2061296828,3.0776388385,0.1603064841,0.1608714294,3.2174285877,3.0880305037
3.2174285877,3.0880305037,0.1608714294,0.1611230388,3.2224607767,3.0926576085
3.2224607767,3.0926576085,0.1611230388,0.1611732781,3.2234655610,3.0935814332
3.2234655610,3.0935814332,0.1611732781,0.1615861329,3.2317226583,3.1011722666
3.2317226583,3.1011722666,0.1615861329,0.1616879661,3.2337593216,3.1030443298
3.2337593216,3.1030443298,0.1616879661,0.1626202587,3.2524051739,3.1201784312
3.2524051739,3.1201784312,0.1626202587,0.1627436566,3.2548731316,3.1224456428
3.2548731316,3.1224456428,0.1627436566,0.1636050410,3.2721008200,3.1382677728
3.2721008200,3.1382677728,0.1636050410,0.1643931601,3.2878632028,3.1527376473
3.2878632028,3.1527376473,0.1643931601,0.1649279364,3.2985587285,3.1625526074
3.2985587285,3.1625526074,0.1649279364,0.1656357124,3.3127142474,3.1755383014
3.3127142474,3.1755383014,0.1656357124,0.1665935022,3.3318700448,3.1931030698
3.3318700448,3.1931030698,0.1665935022,0.1675132397,3.3502647947,3.2099613673
3.3502647947,3.2099613673,0.1675132397,0.1678597890,3.3571957801,3.2163112363
3.3571957801,3.2163112363,0.1678597890,0.1686590770,3.3731815400,3.2309521187
3.3731815400,3.2309521187,0.1686590770,0.1690744084,3.3814881687,3.2385573908
3.3814881687,3.2385573908,0.1690744084,0.1700162293,3.4003245859,3.2557969948
3.4003245859,3.2557969948,0.1700162293,0.1702601005,3.4052020099,3.2602595008
3.4052020099,3.2602595008,0.1702601005,0.1710385227,3.4207704532,3.2744995720
3.4207704532,3.2744995720,0.1710385227,0.1713630980,3.4272619608,3.2804354040
3.4272619608,3.2804354040,0.1713630980,0.1714481270,3.4289625405,3.2819902392
3.4289625405,3.2819902392,0.1714481270,0.1723922027,3.4478440541,3.2992486964
3.4478440541,3.2992486964,0.1723922027,0.1724010343,3.4480206869,3.2994101037
3.4480206869,3.2994101037,0.1724010343,0.1733271961,3.4665439224,3.3163323378
3.4665439224,3.3163323378,0.1733271961,0.1734721009,3.4694420172,3.3189791683
3.4694420172,3.3189791683,0.1734721009,0.1744497795,3.4889955903,3.3368319625
3.4889955903,3.3368319625,0.1744497795,0.1751804270,3.5036085398,3.3501676298
3.5036085398,3.3501676298,0.1751804270,0.1756740848,3.5134816955,3.3591747752
3.5134816955,3.3591747752,0.1756740848,0.1762438477,3.5248769540,3.3695674847
3.5248769540,3.3695674847,0.1762438477,0.1771430418,3.5428608356,3.3859625493
3.5428608356,3.3859625493,0.1771430418,0.1773139172,3.5462783435,3.3890772174
3.5462783435,3.3890772174,0.1773139172,0.1774472045,3.5489440906,3.3915065386
3.5489440906,3.3915065386,0.1774472045,0.1778848673,3.5576973457,3.3994822156
3.5576973457,3.3994822156,0.1778848673,0.1784602934,3.5692058675,3.4099654860
3.5692058675,3.4099654860,0.1784602934,0.1790131269,3.5802625375,3.4200340396
3.5802625375,3.4200340396,0.1790131269,0.1793314918,3.5866298352,3.4258309155
3.5866298352,3.4258309155,0.1793314918,0.1795559523,3.5911190457,3.4299173457
3.5911190457,3.4299173457,0.1795559523,0.1805362262,3.6107245249,3.4477578800
3.6107245249,3.4477578800,0.1805362262,0.1807050173,3.6141003464,3.4508288300
3.6141003464,3.4508288300,0.1807050173,0.1815885124,3.6317702490,3.4668983097
3.6317702490,3.4668983097,0.1815885124,0.1823788784,3.6475775673,3.4812672910
3.6475775673,3.4812672910,0.1823788784,0.1829389896,3.6587797915,3.4914464220
3.6587797915,3.4914464220,0.1829389896,0.1836320105,3.6726402108,3.5040366343
3.6726402108,3.5040366343,0.1836320105,0.1842898188,3.6857963762,3.5159826897
3.6857963762,3.5159826897,0.1842898188,0.1845324558,3.6906491167,3.5203879804
3.6906491167,3.5203879804,0.1845324558,0.1849981320,3.6999626397,3.5288410955
3.6999626397,3.5288410955,0.1849981320,0.1856830612,3.7136612234,3.5412702274
3.7136612234,3.5412702274,0.1856830612,0.1859288634,3.7185772687,3.5457295574
3.7185772687,3.5457295574,0.1859288634,0.1860867643,3.7217352870,3.5485938676
3.7217352870,3.5485938676,0.1860867643,0.1867905861,3.7358117224,3.5613581071
3.7358117224,3.5613581071,0.1867905861,0.1875395086,3.7507901726,3.5749348361
3.7507901726,3.5749348361,0.1875395086,0.1880379087,3.7607581739,3.5839668983
3.7607581739,3.5839668983,0.1880379087,0.1882893933,3.7657878665,3.5885233883
3.7657878665,3.5885233883,0.1882893933,0.1886018040,3.7720360795,3.5941828772
3.7720360795,3.5941828772,0.1886018040,0.1888907053,3.7778141060,3.5994156133
3.7778141060,3.5994156133,0.1888907053,0.1890049258,3.7800985160,3.6014842061
3.7800985160,3.6014842061,0.1890049258,0.1896928742,3.7938574843,3.6139405516
3.7938574843,3.6139405516,0.1896928742,0.1900319613,3.8006392260,3.6200784945
3.8006392260,3.6200784945,0.1900319613,0.1907122178,3.8142443554,3.6323886054
3.8142443554,3.6323886054,0.1907122178,0.1907393895,3.8147877891,3.6328802156
3.8147877891,3.6328802156,0.1907393895,0.1909666082,3.8193321649,3.6369909376
3.8193321649,3.6369909376,0.1909666082,0.1913189270,3.8263785403,3.6433638811
3.8263785403,3.6433638811,0.1913189270,0.1917372902,3.8347458049,3.6509298626
3.8347458049,3.6509298626,0.1917372902,0.1927183984,3.8543679678,3.6686660624
3.8543679678,3.6686660624,0.1927183984,0.1933777845,3.8675556896,3.6805808519
3.8675556896,3.6805808519,0.1933777845,0.1938059798,3.8761195963,3.6883158072
3.8761195963,3.6883158072,0.1938059798,0.1941193945,3.8823878907,3.6939761940
3.8823878907,3.6939761940,0.1941193945,0.1945250951,3.8905019027,3.7013018395
3.8905019027,3.7013018395,0.1945250951,0.1953962911,3.9079258230,3.7170272700
3.9079258230,3.7170272700,0.1953962911,0.1958100054,3.9162001087,3.7244923176
3.9162001087,3.7244923176,0.1958100054,0.1967089523,3.9341790463,3.7407069867
3.9341790463,3.7407069867,0.1967089523,0.1968396468,3.9367929360,3.7430637032
3.9367929360,3.7430637032,0.1968396468,0.1971518882,3.9430377645,3.7486934293
3.9430377645,3.7486934293,0.1971518882,0.1973340854,3.9466817076,3.7519780014
3.9466817076,3.7519780014,0.1973340854,0.1983081395,3.9661627902,3.7695321992
3.9661627902,3.7695321992,0.1983081395,0.1983640103,3.9672802068,3.7705388038
3.9672802068,3.7705388038,0.1983640103,0.1989778404,3.9795568072,3.7815959024
3.9795568072,3.7815959024,0.1989778404,0.1991589719,3.9831794387,3.7848579582
3.9831794387,3.7848579582,0.1991589719,0.1999181497,3.9983629947,3.7985266617
3.9983629947,3.7985266617,0.1999181497,0.2002120025,4.0042400507,3.8038158209
4.0042400507,3.8038158209,0.2002120025,0.2008939194,4.0178783880,3.8160865537
4.0178783880,3.8160865537,0.2008939194,0.2016363390,4.0327267793,3.8294407134
4.0327267793,3.8294407134,0.2016363390,0.2019297210,4.0385944193,3.8347163582
4.0385944193,3.8347163582,0.2019297210,0.2021553475,4.0431069508,3.8387730281
4.0431069508,3.8387730281,0.2021553475,0.2022336088,4.0446721762,3.8401800135
4.0446721762,3.8401800135,0.2022336088,0.2028317194,4.0566343886,3.8509308566
4.0566343886,3.8509308566,0.2028317194,0.2033096741,4.0661934816,3.8595193637
4.0661934816,3.8595193637,0.2033096741,0.2042960253,4.0859205053,3.8772361756
4.0859205053,3.8772361756,0.2042960253,0.2048463531,4.0969270628,3.8871169208
4.0969270628,3.8871169208,0.2048463531,0.2056612144,4.1132242884,3.9017416128
4.1132242884,3.9017416128,0.2056612144,0.2063546163,4.1270923262,3.9141811878
4.1270923262,3.9141811878,0.2063546163,0.2066993374,4.1339867484,3.9203636679
4.1339867484,3.9203636679,0.2066993374,0.2075472388,4.1509447766,3.9355654948
4.1509447766,3.9355654948,0.2075472388,0.2076388308,4.1527766166,3.9372071962
4.1527766166,3.9372071962,0.2076388308,0.2083290408,4.1665808154,3.9495758692
4.1665808154,3.9495758692,0.2083290408,0.2088863800,4.1777276004,3.9595600016
4.1777276004,3.9595600016,0.2088863800,0.2090311550,4.1806230994,3.9621529807
4.1806230994,3.9621529807,0.2090311550,0.2096964940,4.1939298808,3.9740667828
4.1939298808,3.9740667828,0.2096964940,0.2105523378,4.2110467565,3.9893853216
4.2110467565,3.9893853216,0.2105523378,0.2108898854,4.2177977071,3.9954249884
4.2177977071,3.9954249884,0.2108898854,0.2115015313,4.2300306257,4.0063661370
4.2300306257,4.0063661370,0.2115015313,0.2123789371,4.2475787420,4.0220546774
4.2475787420,4.0220546774,0.2123789371,0.2126653025,4.2533060495,4.0271733951
4.2533060495,4.0271733951,0.2126653025,0.2130839486,4.2616789725,4.0346551267
4.2616789725,4.0346551267,0.2130839486,0.2138131839,4.2762636781,4.0476832901
4.2762636781,4.0476832901,0.2138131839,0.2140721472,4.2814429447,4.0523085236
4.2814429447,4.0523085236,0.2140721472,0.2147922259,4.2958445173,4.0651660158
4.2958445173,4.0651660158,0.2147922259,0.2148532063,4.2970641264,4.0662546251
4.2970641264,4.0662546251,0.2148532063,0.2155991998,4.3119839961,4.0795689213
4.3119839961,4.0795689213,0.2155991998,0.2158873031,4.3177460612,4.0847094231
4.3177460612,4.0847094231,0.2158873031,0.2163829338,4.3276586754,4.0935508053
4.3276586754,4.0935508053,0.2163829338,0.2173248504,4.3464970085,4.1103465555
4.3464970085,4.1103465555,0.2173248504,0.2179544394,4.3590887883,4.1215681000
4.3590887883,4.1215681000,0.2179544394,0.2185505161,4.3710103228,4.1321886823
4.3710103228,4.1321886823,0.2185505161,0.2192986711,4.3859734215,4.1455138858
4.3859734215,4.1455138858,0.2192986711,0.2196395712,4.3927914245,4.1515837183
4.3927914245,4.1515837183,0.2196395712,0.2201517171,4.4030343420,4.1607004493
4.4030343420,4.1607004493,0.2201517171,0.2209473150,4.4189463002,4.1748577202
4.4189463002,4.1748577202,0.2209473150,0.2217352393,4.4347047864,4.1888722046
4.4347047864,4.1888722046,0.2217352393,0.2220723627,4.4414472537,4.1948665824
4.4414472537,4.1948665824,0.2220723627,0.2224277141,4.4485542826,4.2011838425
4.4485542826,4.2011838425,0.2224277141,0.2230022504,4.4600450086,4.2113949901
4.4600450086,4.2113949901,0.2230022504,0.2237579321,4.4751586413,4.2248205805
4.4751586413,4.2248205805,0.2237579321,0.2246351663,4.4927033255,4.2403985358
4.4927033255,4.2403985358,0.2246351663,0.2255792653,4.5115853065,4.2571552818
4.5115853065,4.2571552818,0.2255792653,0.2258188607,4.5163772131,4.2614064240
4.5163772131,4.2614064240,0.2258188607,0.2260993115,4.5219862296,4.2663817363
4.5219862296,4.2663817363,0.2260993115,0.2261998099,4.5239961987,4.2681644286
4.5239961987,4.2681644286,0.2261998099,0.2263894131,4.5277882629,4.2715274310
4.5277882629,4.2715274310,0.2263894131,0.2269547980,4.5390959608,4.2815535590
4.5390959608,4.2815535590,0.2269547980,0.2270561371,4.5411227410,4.2833502942
4.5411227410,4.2833502942,0.2270561371,0.2277391466,4.5547829311,4.2954573367
4.5547829311,4.2954573367,0.2277391466,0.2285371902,4.5707438034,4.3095975669
4.5707438034,4.3095975669,0.2285371902,0.2294135726,4.5882714516,4.3251185152
4.5882714516,4.3251185152,0.2294135726,0.2299645898,4.5992917954,4.3348732326
4.5992917954,4.3348732326,0.2299645898,0.2309090668,4.6181813351,4.3515863495
4.6181813351,4.3515863495,0.2309090668,0.2318409436,4.6368188714,4.3680677558
4.6368188714,4.3680677558,0.2318409436,0.2324004203,4.6480084059,4.3779586291
4.6480084059,4.3779586291,0.2324004203,0.2333224326,4.6664486523,4.3942518645
4.6664486523,4.3942518645,0.2333224326,0.2337075295,4.6741505891,4.4010545425
4.6741505891,4.4010545425,0.2337075295,0.2344093019,4.6881860380,4.4134474340
4.6881860380,4.4134474340,0.2344093019,0.2351638623,4.7032772452,4.4267670347
4.7032772452,4.4267670347,0.2351638623,0.2357112669,4.7142253375,4.4364263308
4.7142253375,4.4364263308,0.2357112669,0.2363167777,4.7263355541,4.4471074569
4.7263355541,4.4471074569,0.2363167777,0.2367838872,4.7356777448,4.4553446985
4.7356777448,4.4553446985,0.2367838872,0.2375974414,4.7519488278,4.4696861070
4.7519488278,4.4696861070,0.2375974414,0.2378168059,4.7563361186,4.4735519527
4.7563361186,4.4735519527,0.2378168059,0.2379964201,4.7599284017,4.4767169218
4.7599284017,4.4767169218,0.2379964201,0.2385774530,4.7715490591,4.4869530538
4.7715490591,4.4869530538,0.2385774530,0.2390108654,4.7802173077,4.4945863388
4.7802173077,4.4945863388,0.2390108654,0.2394139218,4.7882784359,4.5016833062
4.7882784359,4.5016833062,0.2394139218,0.2401719230,4.8034384608,4.5150256977
4.8034384608,4.5150256977,0.2401719230,0.2405261418,4.8105228353,4.5212587110
4.8105228353,4.5212587110,0.2405261418,0.2412528577,4.8250571531,4.5340424464
4.8250571531,4.5340424464,0.2412528577,0.2420902358,4.8418047156,4.5487663043
4.8418047156,4.5487663043,0.2420902358,0.2429276891,4.8585537810,4.5634844705
4.8585537810,4.5634844705,0.2429276891,0.2435401454,4.8708029079,4.5742438958
4.8708029079,4.5742438958,0.2435401454,0.2443049517,4.8860990332,4.5876744862
4.8860990332,4.5876744862,0.2443049517,0.2444192947,4.8883858932,4.5896819352
4.8883858932,4.5896819352,0.2444192947,0.2445794121,4.8915882418,4.5924927977
4.8915882418,4.5924927977,0.2445794121,0.2452837021,4.9056740419,4.6048535694
4.9056740419,4.6048535694,0.2452837021,0.2457685641,4.9153712811,4.6133603457
4.9153712811,4.6133603457,0.2457685641,0.2458303301,4.9166066029,4.6144438468
4.9166066029,4.6144438468,0.2458303301,0.2466424725,4.9328494495,4.6286869033
4.9328494495,4.6286869033,0.2466424725,0.2470503863,4.9410077260,4.6358382591
4.9410077260,4.6358382591,0.2470503863,0.2479569266,4.9591385320,4.6517253447
4.9591385320,4.6517253447,0.2479569266,0.2481390382,4.9627807634,4.6549158521
4.9627807634,4.6549158521,0.2481390382,0.2485797667,4.9715953344,4.6626358323
4.9715953344,4.6626358323,0.2485797667,0.2491281462,4.9825629240,4.6722387579
4.9825629240,4.6722387579,0.2491281462,0.2493561491,4.9871229826,4.6762305371
4.9871229826,4.6762305371,0.2493561491,0.2495739602,4.9914792031,4.6800433952
4.9914792031,4.6800433952,0.2495739602,0.2502918292,5.0058365835,4.6926065847
5.0058365835,4.6926065847,0.2502918292,0.2506480764,5.0129615274,4.6988392365
5.0129615274,4.6988392365,0.2506480764,0.2512725713,5.0254514252,4.7097618998
5.0254514252,4.7097618998,0.2512725713,0.2522246041,5.0444920829,4.7264058282
5.0444920829,4.7264058282,0.2522246041,0.2522357147,5.0447142933,4.7266000146
5.0447142933,4.7266000146,0.2522357147,0.2524549577,5.0490991532,4.7304316250
5.0490991532,4.7304316250,0.2524549577,0.2527176717,5.0543534340,4.7350223261
5.0543534340,4.7350223261,0.2527176717,0.2528522699,5.0570453985,4.7373740464
5.0570453985,4.7373740464,0.2528522699,0.2531852299,5.0637045979,4.7431907947
5.0637045979,4.7431907947,0.2531852299,0.2541801499,5.0836029990,4.7605652558
5.0836029990,4.7605652558,0.2541801499,0.2547777019,5.0955540382,4.7709956513
5.0955540382,4.7709956513,0.2547777019,0.2549489028,5.0989780567,4.7739833414
5.0989780567,4.7739833414,0.2549489028,0.2552033804,5.1040676085,4.7784237816
5.1040676085,4.7784237816,0.2552033804,0.2554391099,5.1087821984,4.7825365040
5.1087821984,4.7825365040,0.2554391099,0.2562746280,5.1254925605,4.7971091357
5.1254925605,4.7971091357,0.2562746280,0.2568037593,5.1360751862,4.8063343322
5.1360751862,4.8063343322,0.2568037593,0.2570174695,5.1403493898,4.8100594917
5.1403493898,4.8100594917,0.2570174695,0.2579881468,5.1597629352,4.8269735159
5.1597629352,4.8269735159,0.2579881468,0.2582205837,5.1644116740,4.8310223248
5.1644116740,4.8310223248,0.2582205837,0.2585208336,5.1704166720,4.8362515649
5.1704166720,4.8362515649,0.2585208336,0.2586349644,5.1726992879,4.8382390639
5.1726992879,4.8382390639,0.2586349644,0.2591589066,5.1831781315,4.8473614372
5.1831781315,4.8473614372,0.2591589066,0.2591654712,5.1833094236,4.8474757164
5.1833094236,4.8474757164,0.2591654712,0.2593475144,5.1869502890,4.8506446227
5.1869502890,4.8506446227,0.2593475144,0.2598692417,5.1973848343,4.8597247204
5.1973848343,4.8597247204,0.2598692417,0.2601287873,5.2025757456,4.8642408157
5.2025757456,4.8642408157,0.2601287873,0.2609594667,5.2191893347,4.8786901183
5.2191893347,4.8786901183,0.2609594667,0.2611269793,5.2225395855,4.8816030890
5.2225395855,4.8816030890,0.2611269793,0.2618402106,5.2368042119,4.8940027325
5.2368042119,4.8940027325,0.2618402106,0.2620231160,5.2404623209,4.8971817542
5.2404623209,4.8971817542,0.2620231160,0.2626268703,5.2525374066,4.9076730415
5.2525374066,4.9076730415,0.2626268703,0.2636013957,5.2720279149,4.9245994357
5.2720279149,4.9245994357,0.2636013957,0.2636623068,5.2732461367,4.9256570765
5.2732461367,4.9256570765,0.2636623068,0.2638725900,5.2774518002,4.9293080814
5.2774518002,4.9293080814,0.2638725900,0.2639349249,5.2786984979,4.9303902750
5.2786984979,4.9303902750,0.2639349249,0.2645671344,5.2913426874,4.9413638445
5.2913426874,4.9413638445,0.2645671344,0.2655587674,5.3111753476,4.9585680529
5.3111753476,4.9585680529,0.2655587674,0.2658283069,5.3165661377,4.9632426940
5.3165661377,4.9632426940,0.2658283069,0.2667234919,5.3344698387,4.9787627330
5.3344698387,4.9787627330,0.2667234919,0.2669142358,5.3382847160,4.9820686696
5.3382847160,4.9820686696,0.2669142358,0.2671818074,5.3436361476,4.9867055567
5.3436361476,4.9867055567,0.2671818074,0.2674743870,5.3494877397,4.9917750012
5.3494877397,4.9917750012,0.2674743870,0.2677070975,5.3541419507,4.9958065003
5.3541419507,4.9958065003,0.2677070975,0.2683773933,5.3675478663,5.0074157401
5.3675478663,5.0074157401,0.2683773933,0.2693512599,5.3870251975,5.0242746915
5.3870251975,5.0242746915,0.2693512599,0.2694698912,5.3893978231,5.0263277119
5.3893978231,5.0263277119,0.2694698912,0.2698390710,5.3967814196,5.0327157984
5.3967814196,5.0327157984,0.2698390710,0.2702189798,5.4043795962,5.0392881109
5.4043795962,5.0392881109,0.2702189798,0.2711395204,5.4227904075,5.0552072100
5.4227904075,5.0552072100,0.2711395204,0.2720949425,5.4418988500,5.0717205613
5.4418988500,5.0717205613,0.2720949425,0.2728400452,5.4568009032,5.0845924520
5.4568009032,5.0845924520,0.2728400452,0.2735569802,5.4711396035,5.0969724965
5.4711396035,5.0969724965,0.2735569802,0.2738880619,5.4777612386,5.1026878862
5.4777612386,5.1026878862,0.2738880619,0.2746869132,5.4937382640,5.1164737626
5.4937382640,5.1164737626,0.2746869132,0.2756033912,5.5120678231,5.1322816770
5.5120678231,5.1322816770,0.2756033912,0.2757000741,5.5140014821,5.1339488278
5.5140014821,5.1339488278,0.2757000741,0.2763853471,5.5277069422,5.1457626417
5.5277069422,5.1457626417,0.2763853471,0.2773252680,5.5465053606,5.1619588392
5.5465053606,5.1619588392,0.2773252680,0.2777608787,5.5552175732,5.1694620446
5.5552175732,5.1694620446,0.2777608787,0.2785812310,5.5716246201,5.1835871088
5.5716246201,5.1835871088,0.2785812310,0.2792083145,5.5841662904,5.1943798759
5.5841662904,5.1943798759,0.2792083145,0.2797198266,5.5943965329,5.2031806258
5.5943965329,5.2031806258,0.2797198266,0.2802127147,5.6042542948,5.2116584673
